date,blockchain,category,symbol,label,vol_category,vol_market_symbol,vol_sub1,vol_sub2,vol_exch,vol_exch_sub,vol_hip3,oi_category,oi_market_symbol,oi_sub1,oi_sub2,oi_exch,oi_exch_sub,oi_hip3,tc_category,tc_market_symbol,tc_sub1,tc_sub2,tc_exch,tc_exch_sub,tc_hip3,lv_category,lv_market_symbol,lv_sub1,lv_sub2,lv_exch,lv_exch_sub,lv_hip3,lc_category,lc_market_symbol,lc_sub1,lc_sub2,lc_exch,lc_exch_sub,lc_hip3,tr_category,tr_market_symbol,tr_sub1,tr_sub2,tr_exch,tr_exch_sub,tr_hip3,avg_ts_category,avg_ts_market_symbol,avg_ts_sub1,avg_ts_sub2,avg_ts_exch,avg_ts_exch_sub,avg_ts_hip3,avg_ls_category,avg_ls_market_symbol,avg_ls_sub1,avg_ls_sub2,avg_ls_exch,avg_ls_exch_sub,avg_ls_hip3,rn_category,rn_market_symbol,rn_sub1,rn_sub2,rn_exch,rn_exch_sub,rn_hip3,cv_category,cv_market_symbol,cv_sub1,cv_sub2,cv_exch,cv_exch_sub,cv_hip3,x
2026-06-09,solana,Stock,__Financials,Financials,,,30354.48508,,,,,,,97337.74079000001,,,,,,,17358.0,,,,,,,,,,,,,,,,,,,,,0.311847026997348,,,,,,,1.748731713331029,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,True
2026-06-09,solana,Stock,__Communication Services,Communication Services,,,1122726.4395133294,,,,,,,35555.51251,,,,,,,8839.0,,,,,,,0.0,,,,,,,,,,,,,,31.57671933986501,,,,,,,127.01962207414067,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,True
2026-06-09,solana,Stock,Semiconductors & Semiconductor Equipment,,,,,24752977.525686976,,,,,,,574138.7279266205,,,,,,,32197.0,,,,,,,748514.8281771715,,,,,,,0.0,,,,,,,43.113234348564276,,,,,,,768.7976372235604,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-06-09,solana,Stock,Aerospace & Defense,,,,,51088.08933333333,,,,,,,343532.9417,,,,,,,11629.0,,,,,,,,,,,,,,,,,,,,,0.14871380043066573,,,,,,,4.393162725370481,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-06-09,solana,Stock,Automobiles,,,,,13444667.697534058,,,,,,,135773.97955194637,,,,,,,10826.0,,,,,,,221670.2881003527,,,,,,,0.0,,,,,,,99.02241756411216,,,,,,,1241.886910912069,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-06-09,solana,Stock,Software,,,,,1211564.9814576944,,,,,,,115814.652348,,,,,,,24154.0,,,,,,,3441.4817530003393,,,,,,,,,,,,,,10.461240930181981,,,,,,,50.16001413669348,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,True
2026-06-09,solana,Stock,Financial Services,,,,,30354.48508,,,,,,,97337.74079000001,,,,,,,17358.0,,,,,,,,,,,,,,,,,,,,,0.311847026997348,,,,,,,1.748731713331029,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,True
2026-06-09,solana,Stock,Interactive Media & Services,,,,,1122726.4395133292,,,,,,,35555.51251,,,,,,,8839.0,,,,,,,0.0,,,,,,,,,,,,,,31.576719339865008,,,,,,,127.01962207414064,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,True
2026-06-09,solana,Stock,Broadline Retail,,,,,1109449.34510299,,,,,,,4777.5270973359375,,,,,,,269.0,,,,,,,490.039395,,,,,,,1.0,,,,,,,232.2225122954604,,,,,,,4124.347007817807,,,,,,,490.039395,,,,,,,8,,,,,,,#4ebc90,,,,True
2026-06-09,solana,Stock,"Technology Hardware, Storage & Peripherals",,,,,6146119.433533353,,,,,,,519.91666675,,,,,,,1208.0,,,,,,,130878.653928,,,,,,,1.0,,,,,,,11821.35489510801,,,,,,,5087.847213189862,,,,,,,3845.653928,,,,,,,6,,,,,,,#00bfa5,,,,True
2026-06-09,solana,Stock,Pacifica,,,,,,1471795.8424799996,,,,,,,1263445.37112,,,,,,,99208.0,,,,,,,,,,,,,,,,,,,,,1.1649065928155677,,,,,,,14.835455230223365,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-06-09,solana,Stock,Flash Trade,,,,,,150018.64848699997,,,,,,,36563.63602099999,,,,,,,56.0,,,,,,,4335.693323,,,,,,,2.0,,,,,,,4.102946665392855,,,,,,,2678.904437267857,,,,,,,2167.8466615,,,,,,,4,,,,,,,#63b512,,,True
2026-06-09,solana,Stock,GMTrade,,,,,,46247133.50627473,,,,,,,7441.991449652756,,,,,,,7216.0,,,,,,,1100659.5980305246,,,,,,,,,,,,,,6214.349185853019,,,,,,,6408.970829583527,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-06-09,solana,Stock,Phoenix,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-06-09,solana,Stock,___Pacifica,Pacifica,,,,,,1471795.8424799996,,,,,,,1263445.37112,,,,,,,99208.0,,,,,,,,,,,,,,,,,,,,,1.1649065928155677,,,,,,,14.835455230223365,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-06-09,solana,Stock,___Flash Trade,Flash Trade,,,,,,150018.64848699997,,,,,,,36563.63602099999,,,,,,,56.0,,,,,,,4335.693323,,,,,,,2.0,,,,,,,4.102946665392855,,,,,,,2678.904437267857,,,,,,,2167.8466615,,,,,,,4,,,,,,,#63b512,,True
2026-06-09,solana,Stock,___GMTrade,GMTrade,,,,,,46247133.50627473,,,,,,,7441.991449652756,,,,,,,7216.0,,,,,,,1100659.5980305246,,,,,,,,,,,,,,6214.349185853019,,,,,,,6408.970829583527,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-06-09,solana,Stock,___Phoenix,Phoenix,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
