date,symbol,fee_usd_totals,fee_usd_exch,rev_usd_totals,rev_usd_exch,delta_fee_usd_totals,delta_fee_usd_exch,delta_rev_usd_totals,delta_rev_usd_exch,rn_totals,rn_exch,cv_totals,cv_exch
2026-05-28,Flash Trade,,5930.48,,5002.1,,-2366.8900000000012,,-1936.33,,4.0,,#63b512
2026-05-28,Phoenix,,4835.09587292,,4835.09587292,,-389.8193491463999,,-389.8193491463999,,3.0,,#904ea6
2026-05-28,Bullet,,133.20537388064997,,133.20537388064997,,-3.866323912200045,,-3.866323912200045,,5.0,,#f0384a
2026-05-28,Drift,,,,,,,,,,,,
2026-05-27,Total,746584.4695946708,,437597.0041418045,,387417.96882141946,,245955.11699709616,,1.0,,#545cf8,
2026-05-27,Pacifica,,322753.7763774175,,322753.7763774175,,196646.79528423346,,196646.79528423346,,1.0,,#545cf8
2026-05-27,Jupiter,,328208.5237151122,,82052.13092877805,,157967.2455692085,,39491.81139230212,,,,
2026-05-27,GMTrade,,81962.81258228184,,20490.679915749683,,29938.750944968488,,7484.683297551615,,2.0,,#f79009
2026-05-27,Flash Trade,,8297.37,,6938.43,,3780.800000000001,,3247.4500000000003,,4.0,,#63b512
2026-05-27,Phoenix,,5224.9152220664,,5224.9152220664,,-884.4844875635999,,-884.4844875635999,,3.0,,#904ea6
2026-05-27,Bullet,,137.07169779285002,,137.07169779285002,,-31.138489427399975,,-31.138489427399975,,5.0,,#f0384a
2026-05-27,Drift,,,,,,,,,,,,
2026-05-26,Total,359166.50077325135,,191641.8871447083,,-73440.30128352961,,-37097.78733824944,,1.0,,#545cf8,
2026-05-26,Pacifica,,126106.98109318405,,126106.98109318405,,-29682.969939739603,,-29682.969939739603,,1.0,,#545cf8
2026-05-26,Jupiter,,170241.2781459037,,42560.31953647592,,-45226.83363791273,,-11306.708409478182,,,,
2026-05-26,GMTrade,,52024.06163731335,,13005.996618198067,,-4042.393993281563,,-1010.6052764359702,,2.0,,#f79009
2026-05-26,Phoenix,,6109.39970963,,6109.39970963,,2452.9355836703994,,2452.9355836703994,,3.0,,#904ea6
2026-05-26,Flash Trade,,4516.57,,3690.98,,3045.1499999999996,,2435.75,,4.0,,#63b512
2026-05-26,Bullet,,168.21018722025,,168.21018722025,,13.810703733899999,,13.810703733899999,,5.0,,#f0384a
2026-05-26,Drift,,,,,,,,,,,,
2026-05-25,Total,432606.80205678096,,228739.67448295775,,114210.58627194888,,55882.76636402539,,1.0,,#545cf8,
2026-05-25,Pacifica,,155789.95103292365,,155789.95103292365,,38051.56917777035,,38051.56917777035,,1.0,,#545cf8
2026-05-25,Jupiter,,215468.11178381642,,53867.027945954105,,58146.74303111946,,14536.685757779866,,,,
2026-05-25,GMTrade,,56066.455630594915,,14016.601894634037,,19864.164463937603,,4966.031829353753,,2.0,,#f79009
2026-05-25,Phoenix,,3656.4641259596006,,3656.4641259596006,,-624.5247861351995,,-624.5247861351995,,3.0,,#904ea6
2026-05-25,Flash Trade,,1471.42,,1255.23,,-1221.4,,-1041.0300000000002,,4.0,,#63b512
2026-05-25,Bullet,,154.39948348635,,154.39948348635,,-5.96561474340001,,-5.96561474340001,,5.0,,#f0384a
2026-05-25,Drift,,,,,,,,,,,,
2026-05-24,Total,318396.2157848321,,172856.90811893236,,-315578.4443865321,,-91724.83382344586,,1.0,,#545cf8,
2026-05-24,Pacifica,,117738.3818551533,,117738.3818551533,,-13908.124497476529,,-13908.124497476529,,1.0,,#545cf8
2026-05-24,Jupiter,,157321.36875269696,,39330.34218817424,,-300244.6875060302,,-75061.17187650755,,,,
2026-05-24,GMTrade,,36202.29116665731,,9050.570065280284,,2338.140786284057,,584.5357198476704,,2.0,,#f79009
2026-05-24,Phoenix,,4280.9889120948,,4280.9889120948,,-1300.5402408767995,,-1300.5402408767995,,3.0,,#904ea6
2026-05-24,Flash Trade,,2692.82,,2296.26,,-2446.72,,-2023.0199999999995,,4.0,,#63b512
2026-05-24,Bullet,,160.36509822975,,160.36509822975,,-16.51292843264997,,-16.51292843264997,,5.0,,#f0384a
2026-05-24,Drift,,,,,,,,,,,,
2026-05-23,Total,633974.6601713642,,264581.7419423782,,-35923.497476122924,,-62717.41139191366,,1.0,,#545cf8,
2026-05-23,Pacifica,,131646.50635262983,,131646.50635262983,,-71174.36984407858,,-71174.36984407858,,1.0,,#545cf8
2026-05-23,Jupiter,,457566.05625872716,,114391.51406468179,,153169.91360528523,,38292.47840132131,,,,
2026-05-23,GMTrade,,33864.150380373256,,8466.034345432614,,-117181.61733308743,,-29295.376044914272,,2.0,,#f79009
2026-05-23,Phoenix,,5581.5291529716,,5581.5291529716,,111.21575518119971,,111.21575518119971,,3.0,,#904ea6
2026-05-23,Flash Trade,,5139.54,,4319.28,,-888.1899999999996,,-690.9099999999999,,4.0,,#63b512
2026-05-23,Bullet,,176.87802666239998,,176.87802666239998,,39.550340576699995,,39.550340576699995,,5.0,,#f0384a
2026-05-23,Drift,,,,,,,,,,,,
2026-05-22,Total,669898.1576474871,,327299.1533342919,,707.3559317251202,,-43957.734835775045,,1.0,,#545cf8,
2026-05-22,Pacifica,,202820.8761967084,,202820.8761967084,,-56353.692096171784,,-56353.692096171784,,1.0,,#545cf8
2026-05-22,Jupiter,,304396.14265344193,,76099.03566336048,,-35549.83944550954,,-8887.459861377385,,,,
2026-05-22,GMTrade,,151045.7677134607,,37761.410390346886,,94800.97178604262,,23700.251434410322,,2.0,,#f79009
2026-05-22,Phoenix,,5470.3133977904,,5470.3133977904,,-3403.385228000401,,-3403.385228000401,,3.0,,#904ea6
2026-05-22,Flash Trade,,6027.73,,5010.19,,1203.25,,976.4999999999995,,4.0,,#63b512
2026-05-22,Bullet,,137.32768608569998,,137.32768608569998,,10.050915364199966,,10.050915364199966,,5.0,,#f0384a
2026-05-22,Drift,,,,,,,,,,,,
2026-05-21,Total,669190.801715762,,371256.88817006693,,-71067.80248947628,,-25077.272601310164,,1.0,,#545cf8,
2026-05-21,Pacifica,,259174.5682928802,,259174.5682928802,,-12760.932161122852,,-12760.932161122852,,1.0,,#545cf8
2026-05-21,Jupiter,,339945.98209895147,,84986.49552473787,,185190.18142859248,,46297.54535714812,,,,
2026-05-21,GMTrade,,56244.795927418076,,14061.158955936564,,-246318.11697720134,,-61579.51101759086,,2.0,,#f79009
2026-05-21,Phoenix,,8873.698625790801,,8873.698625790801,,3333.9182923336,,3333.9182923336,,3.0,,#904ea6
2026-05-21,Flash Trade,,4824.48,,4033.69,,-423.27000000000044,,-278.7099999999996,,4.0,,#63b512
2026-05-21,Bullet,,127.27677072150001,,127.27677072150001,,-89.58307207815,,-89.58307207815,,5.0,,#f0384a
2026-05-21,Drift,,,,,,,,,,,,
2026-05-20,Total,740258.6042052383,,396334.1607713771,,29373.239767189953,,17009.677677438187,,1.0,,#545cf8,
2026-05-20,Pacifica,,271935.50045400305,,271935.50045400305,,10768.730491384515,,10768.730491384515,,1.0,,#545cf8
2026-05-20,GMTrade,,302562.9129046194,,75640.66997352743,,102569.94319003922,,25642.466618361235,,2.0,,#f79009
2026-05-20,Jupiter,,154755.800670359,,38688.95016758975,,-86293.77930923487,,-21573.44482730872,,,,
2026-05-20,Phoenix,,5539.780333457201,,5539.780333457201,,1319.3732118152002,,1319.3732118152002,,3.0,,#904ea6
2026-05-20,Flash Trade,,5247.75,,4312.4,,871.96,,715.54,,4.0,,#63b512
2026-05-20,Bullet,,216.85984279965,,216.85984279965,,137.01218318595,,137.01218318595,,5.0,,#f0384a
2026-05-20,Drift,,,,,,,,,,,,
2026-05-19,Total,710885.3644380483,,379324.4830939389,,-160544.37750883342,,-92740.6457388968,,1.0,,#545cf8,
2026-05-19,Pacifica,,261166.76996261853,,261166.76996261853,,-58917.912524268264,,-58917.912524268264,,1.0,,#545cf8
2026-05-19,Jupiter,,241049.57997959387,,60262.39499489847,,5422.530333586474,,1355.6325833966184,,,,
2026-05-19,GMTrade,,199992.9697145802,,49998.203355166195,,-93447.7183768785,,-23361.898856751977,,2.0,,#f79009
2026-05-19,Phoenix,,4220.407121642001,,4220.407121642001,,-1924.0132084939978,,-1924.0132084939978,,3.0,,#904ea6
2026-05-19,Flash Trade,,4375.79,,3596.8599999999997,,-11530.099999999999,,-9745.29,,4.0,,#63b512
2026-05-19,Bullet,,79.8476596137,,79.8476596137,,-147.16373277915,,-147.16373277915,,5.0,,#f0384a
2026-05-19,Drift,,,,,,,,,,,,
2026-05-18,Total,871429.7419468818,,472065.1288328357,,319424.82650915475,,211735.93612295852,,1.0,,#545cf8,
2026-05-18,Pacifica,,320084.6824868868,,320084.6824868868,,166098.18909367616,,166098.18909367616,,1.0,,#545cf8
2026-05-18,GMTrade,,293440.6880914587,,73360.10221191817,,207003.84474431485,,51750.91130205025,,2.0,,#f79009
2026-05-18,Jupiter,,235627.0496460074,,58906.76241150185,,-65823.79074142434,,-16455.947685356085,,,,
2026-05-18,Flash Trade,,15905.89,,13342.15,,10698.0,,8894.199999999999,,4.0,,#63b512
2026-05-18,Phoenix,,6144.4203301359985,,6144.4203301359985,,1312.0567727567977,,1312.0567727567977,,3.0,,#904ea6
2026-05-18,Bullet,,227.01139239284998,,227.01139239284998,,136.52663983134997,,136.52663983134997,,5.0,,#f0384a
2026-05-18,Drift,,,,,,,,,,,,
2026-05-17,Total,552004.915437727,,260329.19270987718,,120388.83933406934,,43361.225223231944,,1.0,,#545cf8,
2026-05-17,Pacifica,,153986.49339321064,,153986.49339321064,,13485.068552720419,,13485.068552720419,,1.0,,#545cf8
2026-05-17,Jupiter,,301450.84038743173,,75362.71009685793,,64447.86172646267,,16111.965431615667,,,,
2026-05-17,GMTrade,,86436.84334714385,,21609.190909867924,,37757.9610710393,,9439.48325504898,,2.0,,#f79009
2026-05-17,Phoenix,,4832.363557379201,,4832.363557379201,,2114.2582572244005,,2114.2582572244005,,3.0,,#904ea6
2026-05-17,Flash Trade,,5207.89,,4447.950000000001,,2608.4600000000005,,2235.2200000000007,,4.0,,#63b512
2026-05-17,Bullet,,90.48475256150002,,90.48475256150002,,-24.770273377499976,,-24.770273377499976,,5.0,,#f0384a
2026-05-17,Drift,,,,,,,,,,,,
2026-05-16,Total,431616.07610365766,,216967.96748664524,,-500139.34397839353,,-190134.99011899045,,1.0,,#545cf8,
2026-05-16,Pacifica,,140501.42484049022,,140501.42484049022,,-83456.21194790758,,-83456.21194790758,,1.0,,#545cf8
2026-05-16,Jupiter,,237002.97866096906,,59250.744665242266,,-142134.54069753044,,-35533.63517438261,,,,
2026-05-16,GMTrade,,48678.882276104545,,12169.707654818945,,-270391.09481690486,,-67597.72648064957,,2.0,,#f79009
2026-05-16,Phoenix,,2718.1053001548003,,2718.1053001548003,,-416.0700296892005,,-416.0700296892005,,3.0,,#904ea6
2026-05-16,Flash Trade,,2599.43,,2212.73,,-3757.4,,-3147.32,,4.0,,#63b512
2026-05-16,Bullet,,115.25502593899999,,115.25502593899999,,15.973513638499966,,15.973513638499966,,5.0,,#f0384a
2026-05-16,Drift,,,,,,,,,,,,
2026-05-15,Total,931755.4200820512,,407102.9576056357,,200648.16886609234,,10618.266422821907,,1.0,,#545cf8,
2026-05-15,Pacifica,,223957.6367883978,,223957.6367883978,,-52019.11724026891,,-52019.11724026891,,1.0,,#545cf8
2026-05-15,Jupiter,,379137.5193584995,,94784.37983962487,,140979.84876073638,,35244.962190184095,,,,
2026-05-15,GMTrade,,319069.9770930094,,79767.43413546852,,111957.35786961933,,27989.311996901328,,2.0,,#f79009
2026-05-15,Flash Trade,,6356.83,,5360.05,,2158.0599999999995,,1831.0900000000001,,4.0,,#63b512
2026-05-15,Phoenix,,3134.1753298440008,,3134.1753298440008,,-2424.7535366236007,,-2424.7535366236007,,3.0,,#904ea6
2026-05-15,Bullet,,99.28151230050003,,99.28151230050003,,-3.2269873709999928,,-3.2269873709999928,,5.0,,#f0384a
2026-05-15,Drift,,,,,,,,,,,,
2026-05-14,Total,731107.2512159589,,396484.6911828138,,-83306.37225953245,,-15060.706665837963,,1.0,,#545cf8,
2026-05-14,Pacifica,,275976.7540286667,,275976.7540286667,,6745.321150080941,,6745.321150080941,,1.0,,#545cf8
2026-05-14,Jupiter,,238157.67059776312,,59539.41764944078,,-156859.45661260132,,-39214.86415315033,,,,
2026-05-14,GMTrade,,207112.61922339007,,51778.12213856719,,66219.83735511778,,16554.960489361118,,2.0,,#f79009
2026-05-14,Phoenix,,5558.928866467601,,5558.928866467601,,1964.6573481988012,,1964.6573481988012,,3.0,,#904ea6
2026-05-14,Flash Trade,,4198.77,,3528.96,,-1479.2399999999998,,-1213.29,,4.0,,#63b512
2026-05-14,Bullet,,102.50849967150002,,102.50849967150002,,,,,,5.0,,#f0384a
2026-05-14,Drift,,,,,,,,,,,,
2026-05-13,Total,814413.6234754913,,411545.39784865174,,239250.6679853811,,58632.63478087186,,1.0,,#545cf8,
2026-05-13,Pacifica,,269231.43287858577,,269231.43287858577,,-1303.400489606196,,-1303.400489606196,,1.0,,#545cf8
2026-05-13,Jupiter,,395017.12721036444,,98754.28180259111,,201926.42158129986,,50481.605395324965,,,,
2026-05-13,GMTrade,,140892.7818682723,,35223.16164920607,,39727.214819006665,,9931.797800472264,,2.0,,#f79009
2026-05-13,Flash Trade,,5678.01,,4742.25,,-1911.3899999999994,,-1289.1899999999996,,4.0,,#63b512
2026-05-13,Phoenix,,3594.2715182688003,,3594.2715182688003,,811.8220746808001,,811.8220746808001,,3.0,,#904ea6
2026-05-13,Drift,,,,,,,,,,,,
2026-05-12,Total,575162.9554901102,,352912.7630677799,,-165040.1870105781,,-41972.88174867659,,1.0,,#545cf8,
2026-05-12,Pacifica,,270534.83336819196,,270534.83336819196,,449.85604516480817,,449.85604516480817,,1.0,,#545cf8
2026-05-12,Jupiter,,193090.70562906459,,48272.676407266146,,-178340.64705345745,,-44585.16176336436,,,,
2026-05-12,GMTrade,,101165.56704926562,,25291.363848733807,,14010.072497148081,,3502.5424689565916,,2.0,,#f79009
2026-05-12,Flash Trade,,7589.4,,6031.44,,-1927.2700000000004,,-2107.92,,4.0,,#63b512
2026-05-12,Phoenix,,2782.449443588,,2782.449443588,,767.8015005664004,,767.8015005664004,,3.0,,#904ea6
2026-05-12,Drift,,,,,,,,,,,,
2026-05-11,Total,740203.1425006883,,394885.6448164565,,294766.7786624895,,171761.28186697516,,1.0,,#545cf8,
2026-05-11,Pacifica,,270084.97732302715,,270084.97732302715,,126105.85674177692,,126105.85674177692,,1.0,,#545cf8
2026-05-11,Jupiter,,371431.35268252203,,92857.83817063051,,133995.65883682293,,33498.91470920573,,,,
2026-05-11,GMTrade,,87155.49455211754,,21788.821379777215,,29036.27885890044,,7259.046191003297,,2.0,,#f79009
2026-05-11,Flash Trade,,9516.67,,8139.36,,5010.31,,4278.789999999999,,4.0,,#63b512
2026-05-11,Phoenix,,2014.6479430215998,,2014.6479430215998,,618.6742249891993,,618.6742249891993,,3.0,,#904ea6
2026-05-11,Drift,,,,,,,,,,,,
2026-05-10,Total,445436.3638381988,,223124.36294948132,,-18613.393300192256,,9017.674015876604,,1.0,,#545cf8,
2026-05-10,Pacifica,,143979.12058125023,,143979.12058125023,,16577.809918827945,,16577.809918827945,,1.0,,#545cf8
2026-05-10,Jupiter,,237435.6938456991,,59358.923461424776,,-40861.573169584415,,-10215.393292396104,,,,
2026-05-10,GMTrade,,58119.2156932171,,14529.775188773918,,3757.5470416106327,,939.4044804911427,,2.0,,#f79009
2026-05-10,Flash Trade,,4506.36,,3860.57,,1334.7499999999995,,1137.7800000000002,,4.0,,#63b512
2026-05-10,Phoenix,,1395.9737180324005,,1395.9737180324005,,578.0729089536003,,578.0729089536003,,3.0,,#904ea6
2026-05-10,Drift,,,,,,,,,,,,
2026-05-09,Total,464049.7571383911,,214106.68893360472,,-135230.85296939051,,-138543.7917971673,,1.0,,#545cf8,
2026-05-09,Pacifica,,127401.31066242229,,127401.31066242229,,-138437.54797544668,,-138437.54797544668,,1.0,,#545cf8
2026-05-09,Jupiter,,278297.2670152835,,69574.31675382088,,41359.4363186009,,10339.859079650225,,,,
2026-05-09,GMTrade,,54361.668651606466,,13590.370708282775,,-36354.15250698116,,-9088.514095807222,,2.0,,#f79009
2026-05-09,Flash Trade,,3171.61,,2722.79,,-1436.4199999999996,,-995.4200000000001,,4.0,,#63b512
2026-05-09,Phoenix,,817.9008090788002,,817.9008090788002,,-362.16880556359956,,-362.16880556359956,,3.0,,#904ea6
2026-05-09,Drift,,,,,,,,,,,,
2026-05-08,Total,599280.6101077816,,352650.480730772,,-93118.21527287702,,-10726.710725149489,,1.0,,#545cf8,
2026-05-08,Pacifica,,265838.85863786895,,265838.85863786895,,19073.344649536535,,19073.344649536535,,1.0,,#545cf8
2026-05-08,Jupiter,,236937.83069668262,,59234.457674170655,,-115508.14393286989,,-28877.035983217473,,,,
2026-05-08,GMTrade,,90715.82115858763,,22678.884804089997,,6463.410310326348,,1615.8269084014173,,2.0,,#f79009
2026-05-08,Flash Trade,,4608.03,,3718.21,,-2948.3,,-2340.3199999999997,,4.0,,#63b512
2026-05-08,Phoenix,,1180.0696146423998,,1180.0696146423998,,-198.52629987000023,,-198.52629987000023,,3.0,,#904ea6
2026-05-08,Drift,,,,,,,,,,,,
2026-05-07,Total,692398.8253806586,,363377.1914559215,,-149410.71360200294,,-84868.58143686125,,1.0,,#545cf8,
2026-05-07,Pacifica,,246765.51398833242,,246765.51398833242,,-63350.38053961011,,-63350.38053961011,,1.0,,#545cf8
2026-05-07,Jupiter,,352445.9746295525,,88111.49365738813,,-63299.81210438645,,-15824.953026096613,,,,
2026-05-07,GMTrade,,84252.41084826128,,21063.05789568858,,-23209.693958035597,,-5802.430871183751,,2.0,,#f79009
2026-05-07,Flash Trade,,7556.33,,6058.53,,272.3099999999995,,-67.68000000000029,,4.0,,#63b512
2026-05-07,Phoenix,,1378.5959145124,,1378.5959145124,,176.86300002919984,,176.86300002919984,,3.0,,#904ea6
2026-05-07,Drift,,,,,,,,,,,,
2026-05-06,Total,841809.5389826616,,448245.77289278276,,155455.185273375,,59962.13557973411,,1.0,,#545cf8,
2026-05-06,Pacifica,,310115.8945279425,,310115.8945279425,,27282.66248903057,,27282.66248903057,,1.0,,#545cf8
2026-05-06,Jupiter,,415745.78673393896,,103936.44668348474,,98156.97941552557,,24539.24485388139,,,,
2026-05-06,GMTrade,,107462.10480629688,,26865.48876687233,,28604.674576806487,,7151.169444809817,,2.0,,#f79009
2026-05-06,Flash Trade,,7284.02,,6126.21,,2798.1500000000005,,2376.34,,4.0,,#63b512
2026-05-06,Phoenix,,1201.7329144832001,,1201.7329144832001,,-1387.2812079875994,,-1387.2812079875994,,3.0,,#904ea6
2026-05-06,Drift,,,,,,,,,,,,
2026-05-05,Total,686354.3537092865,,388283.63731304865,,45344.13526086835,,16544.927660717804,,1.0,,#545cf8,
2026-05-05,Pacifica,,282833.23203891196,,282833.23203891196,,8686.33016019169,,8686.33016019169,,1.0,,#545cf8
2026-05-05,Jupiter,,317588.8073184134,,79397.20182960335,,40561.323725277034,,10140.330931319259,,,,
2026-05-05,GMTrade,,78857.43022949039,,19714.319322062514,,-1354.342152680023,,-338.57695887274895,,2.0,,#f79009
2026-05-05,Flash Trade,,4485.87,,3749.87,,-2992.04,,-2386.0199999999995,,4.0,,#63b512
2026-05-05,Phoenix,,2589.0141224707995,,2589.0141224707995,,442.86352807959975,,442.86352807959975,,3.0,,#904ea6
2026-05-05,Drift,,,,,,,,,,,,
2026-05-04,Total,641010.2184484182,,371738.70965233084,,222328.2540868356,,167905.89669781443,,1.0,,#545cf8,
2026-05-04,Pacifica,,274146.90187872027,,274146.90187872027,,144653.63970975688,,144653.63970975688,,1.0,,#545cf8
2026-05-04,Jupiter,,277027.48359313636,,69256.87089828409,,9003.077047129103,,2250.769261782276,,,,
2026-05-04,GMTrade,,80211.77238217041,,20052.896280935263,,62258.922710568106,,15564.693106893636,,2.0,,#f79009
2026-05-04,Flash Trade,,7477.91,,6135.889999999999,,4888.139999999999,,3912.3199999999997,,4.0,,#63b512
2026-05-04,Phoenix,,2146.1505943912,,2146.1505943912,,1524.4746193815997,,1524.4746193815997,,3.0,,#904ea6
2026-05-04,Drift,,,,,,,,,,,,
2026-05-03,Total,418681.9643615826,,203832.8129545164,,215492.30838229627,,70069.03661324244,,1.0,,#545cf8,
2026-05-03,Pacifica,,129493.26216896337,,129493.26216896337,,20604.915963947453,,20604.915963947453,,1.0,,#545cf8
2026-05-03,Jupiter,,268024.40654600726,,67006.10163650181,,181758.64990358608,,45439.66247589652,,,,
2026-05-03,GMTrade,,17952.84967160231,,4488.203174041629,,11964.42281326347,,2991.0984718992568,,2.0,,#f79009
2026-05-03,Flash Trade,,2589.77,,2223.5699999999997,,963.31,,832.3499999999997,,4.0,,#63b512
2026-05-03,Phoenix,,621.6759750096,,621.6759750096,,201.0097014992001,,201.0097014992001,,3.0,,#904ea6
2026-05-03,Drift,,,,,,,,,,,,
2026-05-02,Total,203189.65597928633,,133763.77634127397,,-368368.79315289157,,-194912.9956049621,,1.0,,#545cf8,
2026-05-02,Pacifica,,108888.34620501591,,108888.34620501591,,-133137.64025597955,,-133137.64025597955,,1.0,,#545cf8
2026-05-02,Jupiter,,86265.75664242118,,21566.439160605296,,-202802.4749381928,,-50700.6187345482,,,,
2026-05-02,GMTrade,,5988.426858338841,,1497.1047021423717,,-27177.918946905556,,-6794.467602620732,,2.0,,#f79009
2026-05-02,Flash Trade,,1626.46,,1391.22,,-4822.06,,-3851.5699999999997,,4.0,,#63b512
2026-05-02,Phoenix,,420.66627351039995,,420.66627351039995,,-428.6990118136,,-428.6990118136,,3.0,,#904ea6
2026-05-02,Drift,,,,,,,,,,,,
2026-05-01,Total,571558.4491321779,,328676.7719462361,,159974.76620659424,,54254.11762258812,,1.0,,#545cf8,
2026-05-01,Pacifica,,242025.98646099545,,242025.98646099545,,16881.798356239742,,16881.798356239742,,1.0,,#545cf8
2026-05-01,Jupiter,,289068.231580614,,72267.0578951535,,157835.9610808442,,39458.99027021105,,,,
2026-05-01,GMTrade,,33166.3458052444,,8291.572304763104,,-17776.18935886689,,-4444.047132239915,,2.0,,#f79009
2026-05-01,Flash Trade,,6448.52,,5242.79,,3168.5400000000004,,2492.7200000000003,,4.0,,#63b512
2026-05-01,Phoenix,,849.365285324,,849.365285324,,-135.34387162279995,,-135.34387162279995,,3.0,,#904ea6
2026-05-01,Drift,,,,,,,,,,,,
2026-04-30,Total,411583.6829255836,,274422.65432364796,,-287390.27363575326,,-83464.38137544406,,1.0,,#545cf8,
2026-04-30,Pacifica,,225144.1881047557,,225144.1881047557,,-13785.336164969456,,-13785.336164969456,,1.0,,#545cf8
2026-04-30,Jupiter,,131232.2704997698,,32808.06762494245,,-273942.9097295952,,-68485.7274323988,,,,
2026-04-30,GMTrade,,50942.53516411129,,12735.619437003019,,2314.504571534526,,578.6245346473843,,2.0,,#f79009
2026-04-30,Flash Trade,,3279.98,,2750.0699999999997,,-1686.9,,-1482.3100000000004,,4.0,,#63b512
2026-04-30,Phoenix,,984.7091569467999,,984.7091569467999,,-289.63231272320024,,-289.63231272320024,,3.0,,#904ea6
2026-04-30,Drift,,,,,,,,,,,,
2026-04-29,Total,698973.9565613369,,357887.035699092,,332348.5742486308,,140269.31546317262,,1.0,,#545cf8,
2026-04-29,Pacifica,,238929.52426972517,,238929.52426972517,,74081.30759990469,,74081.30759990469,,1.0,,#545cf8
2026-04-29,Jupiter,,405175.180229365,,101293.79505734125,,254489.3879571362,,63622.34698928405,,,,
2026-04-29,GMTrade,,48628.03059257676,,12156.994902355635,,1363.5298903811708,,340.88207277512265,,2.0,,#f79009
2026-04-29,Flash Trade,,4966.88,,4232.38,,1879.9,,1690.3300000000004,,4.0,,#63b512
2026-04-29,Phoenix,,1274.3414696700002,,1274.3414696700002,,534.4488012088001,,534.4488012088001,,3.0,,#904ea6
2026-04-29,Drift,,,,,,,,,,,,
2026-04-28,Total,366625.3823127061,,217617.7202359194,,-191096.71524578112,,-64308.14056291233,,1.0,,#545cf8,
2026-04-28,Pacifica,,164848.21666982048,,164848.21666982048,,-18509.29061849363,,-18509.29061849363,,1.0,,#545cf8
2026-04-28,Jupiter,,150685.7922722288,,37671.4480680572,,-170021.8875389251,,-42505.471884731276,,,,
2026-04-28,GMTrade,,47264.50070219559,,11816.112829580512,,1979.5613631172164,,494.89039179210704,,2.0,,#f79009
2026-04-28,Flash Trade,,3086.98,,2542.0499999999997,,-4150.549999999999,,-3393.7200000000007,,4.0,,#63b512
2026-04-28,Phoenix,,739.8926684612001,,739.8926684612001,,-394.5484514796002,,-394.5484514796002,,3.0,,#904ea6
2026-04-28,Drift,,,,,,,,,,,,
2026-04-27,Total,557722.0975584872,,281925.86079883174,,284632.1702894521,,129823.95394376366,,1.0,,#545cf8,
2026-04-27,Pacifica,,183357.5072883141,,183357.5072883141,,75468.89353725068,,75468.89353725068,,1.0,,#545cf8
2026-04-27,Jupiter,,320707.6798111539,,80176.91995278848,,162648.76844093562,,40662.192110233904,,,,
2026-04-27,GMTrade,,45284.93933907837,,11321.222437788405,,42852.692334572595,,10713.16231958591,,2.0,,#f79009
2026-04-27,Flash Trade,,7237.53,,5935.77,,3082.08,,2399.9700000000007,,4.0,,#63b512
2026-04-27,Phoenix,,1134.4411199408003,,1134.4411199408003,,579.7359766932003,,579.7359766932003,,3.0,,#904ea6
2026-04-27,Drift,,,,,,,,,,,,
2026-04-26,Total,273089.92726903514,,152101.90685506808,,-11151.644110810943,,21668.026860199083,,1.0,,#545cf8,
2026-04-26,Pacifica,,107888.61375106343,,107888.61375106343,,30813.067563701698,,30813.067563701698,,1.0,,#545cf8
2026-04-26,Jupiter,,158058.9113702183,,39514.727842554574,,-43618.80700387375,,-10904.701750968437,,,,
2026-04-26,Flash Trade,,4155.45,,3535.7999999999997,,2383.43,,2015.3899999999999,,4.0,,#63b512
2026-04-26,GMTrade,,2432.2470045057803,,608.0601182024939,,-631.4719373672983,,-157.8662192625593,,2.0,,#f79009
2026-04-26,Phoenix,,554.7051432476,,554.7051432476,,-97.86273327160006,,-97.86273327160006,,3.0,,#904ea6
2026-04-26,Drift,,,,,,,,,,,,
2026-04-25,Total,284241.5713798461,,130433.879994869,,-121247.57540958456,,-142586.5619011594,,1.0,,#545cf8,
2026-04-25,Pacifica,,77075.54618736173,,77075.54618736173,,-148587.04216089926,,-148587.04216089926,,1.0,,#545cf8
2026-04-25,Jupiter,,201677.71837409204,,50419.42959352301,,44511.95588596986,,11127.988971492465,,,,
2026-04-25,Flash Trade,,1772.02,,1520.4099999999999,,-1750.44,,-1434.21,,4.0,,#63b512
2026-04-25,GMTrade,,3063.7189418730786,,765.9263374650532,,-15638.33032278121,,-3909.5798998786163,,2.0,,#f79009
2026-04-25,Phoenix,,652.5678765192,,652.5678765192,,216.28118812600007,,216.28118812600007,,3.0,,#904ea6
2026-04-25,Drift,,,,,,,,,,,,
2026-04-24,Total,405489.14678943064,,273020.4418960284,,-202630.07858364587,,-65289.80996161024,,1.0,,#545cf8,
2026-04-24,Pacifica,,225662.588348261,,225662.588348261,,-18060.327247441164,,-18060.327247441164,,1.0,,#545cf8
2026-04-24,Jupiter,,157165.7624881222,,39291.44062203055,,-168641.21112553167,,-42160.30278138292,,,,
2026-04-24,GMTrade,,18702.049264654288,,4675.506237343669,,-13913.969335593825,,-3478.4890577069164,,2.0,,#f79009
2026-04-24,Flash Trade,,3522.46,,2954.62,,-1656.2399999999998,,-1232.3599999999997,,4.0,,#63b512
2026-04-24,Phoenix,,436.28668839319994,,436.28668839319994,,-358.33087507920004,,-358.33087507920004,,3.0,,#904ea6
2026-04-24,Drift,,,,,,,,,,,,
