date,symbol,label,num_markets_totals,num_markets_exch,num_markets_exch_sub,num_markets_category,num_markets_hip3,delta_num_markets_totals,delta_num_markets_exch,delta_num_markets_exch_sub,delta_num_markets_category,delta_num_markets_hip3,rn_totals,rn_exch,rn_exch_sub,rn_category,rn_hip3,cv_totals,cv_exch,cv_exch_sub,cv_category,cv_hip3
2024-12-17,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-17,Crypto,,,,,52.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2024-12-17,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-17,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-16,Total,,55.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-16,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,,
2024-12-16,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-16,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-16,_Drift,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,
2024-12-16,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-16,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-16,Crypto,,,,,51.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-16,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-16,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-15,Total,,55.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-15,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,,
2024-12-15,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-15,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-15,_Drift,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,
2024-12-15,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-15,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-15,Crypto,,,,,51.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-15,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-15,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-14,Total,,55.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-14,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,,
2024-12-14,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-14,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-14,_Drift,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,
2024-12-14,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-14,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-14,Crypto,,,,,51.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-14,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-14,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-13,Total,,55.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-13,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,,
2024-12-13,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-13,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-13,_Drift,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,
2024-12-13,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-13,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-13,Crypto,,,,,51.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-13,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-13,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-12,Total,,55.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-12,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,,
2024-12-12,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-12,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-12,_Drift,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,
2024-12-12,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-12,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-12,Crypto,,,,,51.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-12,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-12,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-11,Total,,55.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-11,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,,
2024-12-11,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-11,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-11,_Drift,Drift,,,49.0,,,,,0.0,,,,,,,,,,,,
2024-12-11,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-11,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-11,Crypto,,,,,51.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-11,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-11,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-10,Total,,55.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-10,Drift,,,49.0,,,,,1.0,,,,,,,,,,,,,
2024-12-10,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-10,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-10,_Drift,Drift,,,49.0,,,,,1.0,,,,,,,,,,,,
2024-12-10,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-10,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-10,Crypto,,,,,51.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2024-12-10,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-10,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-09,Total,,54.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-09,Drift,,,48.0,,,,,0.0,,,,,,,,,,,,,
2024-12-09,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-09,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-09,_Drift,Drift,,,48.0,,,,,0.0,,,,,,,,,,,,
2024-12-09,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-09,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-09,Crypto,,,,,50.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-09,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-09,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-08,Total,,54.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-08,Drift,,,48.0,,,,,0.0,,,,,,,,,,,,,
2024-12-08,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-08,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-08,_Drift,Drift,,,48.0,,,,,0.0,,,,,,,,,,,,
2024-12-08,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-08,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-08,Crypto,,,,,50.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-08,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-08,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-07,Total,,54.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-07,Drift,,,48.0,,,,,0.0,,,,,,,,,,,,,
2024-12-07,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-07,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-07,_Drift,Drift,,,48.0,,,,,0.0,,,,,,,,,,,,
2024-12-07,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-07,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-07,Crypto,,,,,50.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-07,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-07,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-06,Total,,54.0,,,,,2.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-06,Drift,,,48.0,,,,,2.0,,,,,,,,,,,,,
2024-12-06,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-06,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-06,_Drift,Drift,,,48.0,,,,,2.0,,,,,,,,,,,,
2024-12-06,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-06,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-06,Crypto,,,,,50.0,,,,,2.0,,,,,1.0,,,,,#545cf8,
2024-12-06,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-06,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-05,Total,,52.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-05,Drift,,,46.0,,,,,0.0,,,,,,,,,,,,,
2024-12-05,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-05,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-05,_Drift,Drift,,,46.0,,,,,0.0,,,,,,,,,,,,
2024-12-05,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-05,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-05,Crypto,,,,,48.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-05,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-05,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-04,Total,,52.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-04,Drift,,,46.0,,,,,0.0,,,,,,,,,,,,,
2024-12-04,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-04,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-04,_Drift,Drift,,,46.0,,,,,0.0,,,,,,,,,,,,
2024-12-04,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-04,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-04,Crypto,,,,,48.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-04,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-04,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-03,Total,,52.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-03,Drift,,,46.0,,,,,0.0,,,,,,,,,,,,,
2024-12-03,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-03,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-03,_Drift,Drift,,,46.0,,,,,0.0,,,,,,,,,,,,
2024-12-03,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-03,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-12-03,Crypto,,,,,48.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-12-03,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-12-03,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-12-02,Total,,52.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2024-12-02,Drift,,,46.0,,,,,1.0,,,,,,,,,,,,,
2024-12-02,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-12-02,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-12-02,_Drift,Drift,,,46.0,,,,,1.0,,,,,,,,,,,,
2024-12-02,_Flash Trade,Flash Trade,,,14.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-12-02,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
