date,mc_usd
2023-12-16,1207416701.0
2023-12-17,1206886553.0
2023-12-18,1203092978.0
2023-12-19,1207621600.0
2023-12-20,1216844733.0
2023-12-21,1239580878.0
2023-12-22,1250449335.0
2023-12-23,1247052499.0
2023-12-24,1251084966.0
2023-12-25,1248937680.0
2023-12-26,1254808795.0
2023-12-27,1262736685.0
2023-12-28,1269939853.0
2023-12-29,1258947448.0
2023-12-30,1257859792.0
2023-12-31,1250022934.0
2024-01-01,1255601127.0
2024-01-02,1254326304.0
2024-01-03,1263692938.0
2024-01-04,1254558897.0
2024-01-05,1266972104.0
2024-01-06,1264473755.0
2024-01-07,1275635157.0
2024-01-08,1268768554.0
2024-01-09,1278072549.0
2024-01-10,1271776783.0
2024-01-11,1288524836.0
2024-01-12,1284558263.0
2024-01-13,1276186012.0
2024-01-14,1280766863.0
2024-01-15,1282521192.0
2024-01-16,1288368093.0
2024-01-17,1301984083.0
2024-01-18,1300177715.0
2024-01-19,1285263125.0
2024-01-20,1287138577.0
2024-01-21,1289779231.0
2024-01-22,1307241353.0
2024-01-23,1301457525.0
2024-01-24,1314642153.0
2024-01-25,1306944051.0
2024-01-26,1315326677.0
2024-01-27,1321201134.0
2024-01-28,1319982297.0
2024-01-29,1317358998.0
2024-01-30,1319258204.0
2024-01-31,1319238292.0
2024-02-01,1331928357.0
2024-02-02,1345454181.0
2024-02-03,1352665245.0
2024-02-04,1354946092.0
2024-02-05,1357777890.0
2024-02-06,1349074412.0
2024-02-07,1357607345.0
2024-02-08,1367734257.0
2024-02-09,1363245760.0
2024-02-10,1363680477.0
2024-02-11,1370871648.0
2024-02-12,1369469013.0
2024-02-13,1370649431.0
2024-02-14,1425408447.0
2024-02-15,1444556725.0
2024-02-16,1447288321.0
2024-02-17,1444562479.0
2024-02-18,1445903564.0
2024-02-19,1442650249.0
2024-02-20,1438293933.0
2024-02-21,1438517169.0
2024-02-22,1440948833.0
2024-02-23,1441885075.0
2024-02-24,1460583364.0
2024-02-25,1459923086.0
2024-02-26,1466169636.0
2024-02-27,1475591930.0
2024-02-28,1474381276.0
2024-02-29,1480285540.0
2024-03-01,1458439037.0
2024-03-02,1465164571.0
2024-03-03,1464186128.0
2024-03-04,1464097299.0
2024-03-05,1455818265.0
2024-03-06,1463146879.0
2024-03-07,1450836686.0
2024-03-08,1459088661.0
2024-03-09,1467077530.0
2024-03-10,1464644367.0
2024-03-11,1456669219.0
2024-03-12,1466878817.0
2024-03-13,1459503896.0
2024-03-14,1458666813.0
2024-03-15,1457343712.0
2024-03-16,1438399809.0
2024-03-17,1437864366.0
2024-03-18,1434975032.0
2024-03-19,1457260510.0
2024-03-20,1452574525.0
2024-03-21,1443437310.0
2024-03-22,1452837905.0
2024-03-23,1455352779.0
2024-03-24,1464457576.0
2024-03-25,1461923322.0
2024-03-26,1476168443.0
2024-03-27,1476662148.0
2024-03-28,1480532587.0
2024-03-29,1480716676.0
2024-03-30,1479901052.0
2024-03-31,1487139655.0
2024-04-01,1481372818.0
2024-04-02,1475764954.0
2024-04-03,1478887911.0
2024-04-04,1495023799.0
2024-04-05,1495569924.0
2024-04-06,1523022317.0
2024-04-07,1520655872.0
2024-04-08,1524820550.0
2024-04-09,1525150911.0
2024-04-10,1521866977.0
2024-04-11,1524942457.0
2024-04-12,1529121086.0
2024-04-13,1534427224.0
2024-04-14,1540463501.0
2024-04-15,1546163380.0
2024-04-16,1552250530.0
2024-04-17,1574085340.0
2024-04-18,1571828856.0
2024-04-19,1571080131.0
